trade_date,symbol,open,high,low,close,pre_close,volume,amount,turnover,pct_chg,adjustment_mode,trading_status,is_st,pe_ttm,pb,benchmark_symbol,benchmark_return_1d,benchmark_return_5d,benchmark_return_20d,forward_return_1d,forward_return_5d,forward_return_20d,benchmark_excess_return_1d,benchmark_excess_return_5d,benchmark_excess_return_20d,label_ready_1d,label_ready_5d,label_ready_20d,source_provider,source_provider_priority,crosscheck_provider,crosscheck_status,source_warning_codes,panel_contract_status,universe_mode,non_actionable_disclaimer
2025-12-26,000001.SZ,11.56,11.59,11.53,11.54,11.56,43633984,504079280.05,0.2249,-0.173,baostock_adjustflag_3_unadjusted,trading,false,5.193754,0.499901,000300.SH,-0.0038365856,0.0286551262,0.0104035437,0.0017331023,0.0112651646,-0.0519930676,0.0055696879,-0.0173899616,-0.0623966113,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-29,000001.SZ,11.54,11.62,11.5,11.56,11.54,64829542,749082977.59,0.3341,0.1733,baostock_adjustflag_3_unadjusted,trading,false,5.202756,0.500768,000300.SH,0.0025670931,0.0295931641,0.0169461079,-0.0069204152,0.0069204152,-0.0622837370,-0.0094875083,-0.0226727489,-0.0792298449,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-30,000001.SZ,11.53,11.56,11.45,11.48,11.56,58258433,669409275.27,0.3002,-0.692,baostock_adjustflag_3_unadjusted,trading,false,5.16675,0.497302,000300.SH,-0.0045884771,0.0185694619,0.0220558342,-0.0060975610,0.0026132404,-0.0452961672,-0.0015090839,-0.0159562214,-0.0673520014,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-31,000001.SZ,11.48,11.49,11.4,11.41,11.48,59062037,675457357.45,0.3044,-0.6098,baostock_adjustflag_3_unadjusted,trading,false,5.135246,0.49427,000300.SH,0.0189648698,0.0278583770,0.0165014251,0.0078878177,0.0043821209,-0.0508326030,-0.0110770521,-0.0234762560,-0.0673340281,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-05,000001.SZ,11.42,11.51,11.41,11.5,11.41,87549118,1003479224.05,0.4512,0.7888,baostock_adjustflag_3_unadjusted,trading,false,5.175752,0.498169,000300.SH,0.0154624909,0.0152975180,-0.0236905096,0.0147826087,-0.0017391304,-0.0556521739,-0.0006798822,-0.0170366485,-0.0319616643,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-06,000001.SZ,11.5,11.68,11.48,11.67,11.5,130464842,1512911583.88,0.6723,1.4783,baostock_adjustflag_3_unadjusted,trading,false,5.252263,0.505533,000300.SH,-0.0029281771,-0.0061914623,-0.0272583483,-0.0025706941,-0.0171379606,-0.0711225364,0.0003574830,-0.0109464983,-0.0438641882,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-07,000001.SZ,11.66,11.82,11.62,11.64,11.67,96623624,1131165699.04,0.4979,-0.2571,baostock_adjustflag_3_unadjusted,trading,false,5.238761,0.504233,000300.SH,-0.0081672450,-0.0072718506,-0.0163257392,-0.0111683849,-0.0240549828,-0.0575601375,-0.0030011399,-0.0167831322,-0.0412343983,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-08,000001.SZ,11.64,11.65,11.49,11.51,11.64,110008511,1268647294.7,0.5669,-1.1168,baostock_adjustflag_3_unadjusted,trading,false,5.180252,0.498602,000300.SH,0.0044892476,0.0029077052,-0.0141915821,-0.0043440487,-0.0173761946,-0.0364900087,-0.0088332962,-0.0202838998,-0.0222984266,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-09,000001.SZ,11.53,11.53,11.44,11.46,11.51,98339004,1128076547.08,0.5068,-0.4344,baostock_adjustflag_3_unadjusted,trading,false,5.157749,0.496436,000300.SH,0.0065126933,-0.0056839132,-0.0242336810,0.0017452007,-0.0235602094,-0.0357766143,-0.0047674926,-0.0178762963,-0.0115429333,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-12,000001.SZ,11.45,11.49,11.42,11.48,11.46,85521298,979700148.21,0.4407,0.1745,baostock_adjustflag_3_unadjusted,trading,false,5.16675,0.497302,000300.SH,-0.0060299811,-0.0115784715,-0.0147934969,-0.0008710801,-0.0313588850,-0.0357142857,0.0051589010,-0.0197804135,-0.0209207888,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-13,000001.SZ,11.48,11.54,11.44,11.47,11.48,106154122,1219755568.52,0.547,-0.0871,baostock_adjustflag_3_unadjusted,trading,false,5.16225,0.496869,000300.SH,-0.0040121130,-0.0088540040,-0.0077161416,-0.0095902354,-0.0270270270,-0.0357454228,-0.0055781224,-0.0181730230,-0.0280292813,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-14,000001.SZ,11.47,11.47,11.35,11.36,11.47,127475714,1454416591.07,0.6569,-0.959,baostock_adjustflag_3_unadjusted,trading,false,5.112742,0.492104,000300.SH,0.0020031293,-0.0039775782,-0.0059284081,-0.0044014085,-0.0255281690,-0.0255281690,-0.0064045377,-0.0215505908,-0.0195997609,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-15,000001.SZ,11.33,11.37,11.3,11.31,11.36,88495977,1002514946.79,0.456,-0.4401,baostock_adjustflag_3_unadjusted,trading,false,5.090239,0.489938,000300.SH,-0.0041159194,-0.0058340761,-0.0067035197,-0.0106100796,-0.0212201592,-0.0309460654,-0.0064941602,-0.0153860831,-0.0242425457,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-16,000001.SZ,11.34,11.34,11.16,11.19,11.31,111947254,1257713579.29,0.5769,-1.061,baostock_adjustflag_3_unadjusted,trading,false,5.036231,0.48474,000300.SH,0.0005458304,-0.0062081550,-0.0151033646,-0.0062555853,-0.0178731010,-0.0250223414,-0.0068014157,-0.0116649459,-0.0099189768,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-19,000001.SZ,11.15,11.21,11.11,11.12,11.19,80474131,896712443.28,0.4147,-0.6256,baostock_adjustflag_3_unadjusted,trading,false,5.004727,0.481707,000300.SH,-0.0032902199,-0.0058067077,-0.0056842016,0.0035971223,-0.0143884892,-0.0188848921,0.0068873422,-0.0085817815,-0.0132006905,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-20,000001.SZ,11.12,11.2,11.11,11.16,11.12,77227609,861694177.62,0.398,0.3597,baostock_adjustflag_3_unadjusted,trading,false,5.022729,0.48344,000300.SH,0.0008881348,-0.0027943930,0.0036041617,-0.0080645161,-0.0197132616,-0.0268817204,-0.0089526509,-0.0169188687,-0.0304858821,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-21,000001.SZ,11.15,11.18,11.06,11.07,11.16,90012491,1001045287.81,0.4638,-0.8065,baostock_adjustflag_3_unadjusted,trading,false,4.982224,0.479541,000300.SH,0.0001354839,-0.0010751060,0.0008055567,0.0000000000,-0.0207768744,-0.0180668473,-0.0001354839,-0.0197017684,-0.0188724040,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-22,000001.SZ,11.07,11.15,11.05,11.07,11.07,78863462,873985784.71,0.4064,0,baostock_adjustflag_3_unadjusted,trading,false,4.982224,0.479541,000300.SH,-0.0044906449,0.0063849402,-0.0027652423,-0.0072267389,-0.0099367660,-0.0153568202,-0.0027360941,-0.0163217062,-0.0125915780,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-23,000001.SZ,11.07,11.09,10.98,10.99,11.07,110999429,1224886435.95,0.572,-0.7227,baostock_adjustflag_3_unadjusted,trading,false,4.946218,0.476076,000300.SH,0.0009500060,0.0008173318,0.0055655968,-0.0027297543,-0.0145586897,-0.0127388535,-0.0036797603,-0.0153760215,-0.0183044503,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-26,000001.SZ,10.98,11.06,10.92,10.96,10.99,110624665,1214803430.68,0.5701,-0.273,baostock_adjustflag_3_unadjusted,trading,false,4.932716,0.474776,000300.SH,-0.0002702804,-0.0214541900,-0.0108494138,-0.0018248175,-0.0091240876,-0.0072992701,-0.0015545371,0.0123301024,0.0035501437,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-27,000001.SZ,10.96,11.03,10.93,10.94,10.96,89409121,981119837.75,0.4607,-0.1825,baostock_adjustflag_3_unadjusted,trading,false,4.923715,0.47391,000300.SH,0.0026137708,-0.0096870773,-0.0219026456,-0.0091407678,-0.0091407678,-0.0210237660,-0.0117545387,0.0005463094,0.0008788796,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-28,000001.SZ,10.94,10.99,10.82,10.84,10.94,143876603,1570012850.06,0.7414,-0.9141,baostock_adjustflag_3_unadjusted,trading,false,4.878709,0.469578,000300.SH,0.0076045709,-0.0040924619,-0.0149002603,0.0110701107,0.0119926199,-0.0027675277,0.0034655398,0.0160850818,0.0121327326,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-29,000001.SZ,10.84,10.98,10.66,10.96,10.84,185299383,2001845207.96,0.9549,1.107,baostock_adjustflag_3_unadjusted,trading,false,4.932716,0.474776,000300.SH,-0.0099980864,-0.0175543095,-0.0196536098,-0.0118613139,0.0118613139,-0.0127737226,-0.0018632275,0.0294156234,0.0068798871,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-30,000001.SZ,10.94,11.03,10.83,10.83,10.96,109175497,1191181198.25,0.5626,-1.1861,baostock_adjustflag_3_unadjusted,trading,false,4.874208,0.469145,000300.SH,-0.0213244682,-0.0133318457,-0.0193111841,0.0027700831,0.0203139428,-0.0064635272,0.0240945513,0.0336457884,0.0128476568,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-02,000001.SZ,10.82,11.03,10.8,10.86,10.83,122317302,1337643444.96,0.6303,0.277,baostock_adjustflag_3_unadjusted,trading,false,4.88771,0.470444,000300.SH,0.0117515710,0.0245498249,0.0149319583,-0.0018416206,0.0193370166,-0.0046040516,-0.0135931917,-0.0052128083,-0.0195360099,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-03,000001.SZ,10.89,10.9,10.77,10.84,10.86,80662816,872562155.41,0.4157,-0.1842,baostock_adjustflag_3_unadjusted,trading,false,4.878709,0.469578,000300.SH,0.0082778779,0.0137739744,0.0095252097,0.0119926199,0.0202952030,0.0046125461,0.0037147420,0.0065212286,-0.0049126635,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-04,000001.SZ,10.85,10.98,10.84,10.97,10.84,69541547,760107689.09,0.3584,1.1993,baostock_adjustflag_3_unadjusted,trading,false,4.937217,0.475209,000300.SH,-0.0060153875,0.0032211791,-0.0023672803,0.0109389243,0.0091157703,-0.0027347311,0.0169543118,0.0058945912,-0.0003674508,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-05,000001.SZ,10.98,11.11,10.96,11.09,10.97,117759109,1301134141.58,0.6068,1.0939,baostock_adjustflag_3_unadjusted,trading,false,4.991225,0.480408,000300.SH,-0.0057431466,0.0105256514,-0.0002738084,-0.0036068530,-0.0117222723,-0.0144274121,0.0021362936,-0.0222479237,-0.0141536037,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-06,000001.SZ,11.08,11.14,10.99,11.05,11.09,72770959,803862240.92,0.375,-0.3607,baostock_adjustflag_3_unadjusted,trading,false,4.973222,0.478675,000300.SH,0.0162503374,0.0036199748,0.0060218849,0.0018099548,-0.0126696833,-0.0117647059,-0.0144403826,-0.0162896580,-0.0177865908,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-09,000001.SZ,11.05,11.11,11.01,11.07,11.05,61971670,685218214.66,0.3193,0.181,baostock_adjustflag_3_unadjusted,trading,false,4.982224,0.479541,000300.SH,0.0011103280,-0.0024394498,-0.0172951331,-0.0009033424,-0.0144534779,-0.0036133695,-0.0020136704,-0.0120140281,0.0136817637,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-10,000001.SZ,11.07,11.1,11.02,11.06,11.07,60042999,664140162.34,0.3094,-0.0903,baostock_adjustflag_3_unadjusted,trading,false,4.977723,0.479108,000300.SH,-0.0022177063,0.0024533181,-0.0139625471,0.0009041591,-0.0180831826,-0.0090415913,0.0031218654,-0.0205365008,0.0049209558,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-11,000001.SZ,11.06,11.09,11.02,11.07,11.06,43104098,476801864.09,0.2221,0.0904,baostock_adjustflag_3_unadjusted,trading,false,4.982224,0.479541,000300.SH,0.0012218332,0.0027696018,-0.0276988603,-0.0099367660,-0.0180668473,-0.0171635050,-0.0111585992,-0.0208364491,0.0105353553,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-12,000001.SZ,11.07,11.08,10.93,10.96,11.07,68134024,748338546.8,0.3511,-0.9937,baostock_adjustflag_3_unadjusted,trading,false,4.932716,0.474776,000300.SH,-0.0125376464,-0.0018923514,-0.0323249452,-0.0045620438,-0.0054744526,-0.0173357664,0.0079756026,-0.0035821012,0.0149891787,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-13,000001.SZ,10.96,10.99,10.9,10.91,10.96,55504736,607501376.05,0.286,-0.4562,baostock_adjustflag_3_unadjusted,trading,false,4.910213,0.47261,000300.SH,0.0101146561,0.0146474805,-0.0520144641,0.0000000000,-0.0054995417,-0.0421631531,-0.0101146561,-0.0201470222,0.0098513111,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-24,000001.SZ,10.93,10.95,10.88,10.91,10.91,60251240,657487700.23,0.3105,0,baostock_adjustflag_3_unadjusted,trading,false,4.910213,0.47261,000300.SH,0.0060205067,-0.0109712835,-0.0494571267,-0.0045829514,-0.0027497709,-0.0027497709,-0.0106034581,0.0082215127,0.0467073558,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-25,000001.SZ,10.91,10.95,10.78,10.86,10.91,106313487,1156693737.43,0.5478,-0.4583,baostock_adjustflag_3_unadjusted,trading,false,4.88771,0.470444,000300.SH,-0.0019028964,-0.0281385797,-0.0418971674,0.0009208103,-0.0138121547,0.0073664825,0.0028237067,0.0143264250,0.0492636499,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-26,000001.SZ,10.86,10.91,10.8,10.87,10.86,71273019,772947726.7,0.3673,0.0921,baostock_adjustflag_3_unadjusted,trading,false,4.89221,0.470878,000300.SH,-0.0034329242,-0.0167514094,-0.0527493657,0.0027598896,-0.0055197792,0.0064397424,0.0061928138,0.0112316302,0.0591891081,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-02-27,000001.SZ,10.86,10.92,10.84,10.9,10.87,61222796,666177345.8,0.3155,0.276,baostock_adjustflag_3_unadjusted,trading,false,4.905712,0.472177,000300.SH,0.0038257803,-0.0106583875,-0.0441716614,-0.0045871560,-0.0073394495,0.0110091743,-0.0084129362,0.0033189380,0.0551808357,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-02,000001.SZ,10.85,10.89,10.77,10.85,10.9,83887355,908747811.55,0.4323,-0.4587,baostock_adjustflag_3_unadjusted,trading,false,4.883209,0.470011,000300.SH,-0.0153896589,-0.0239419813,-0.0500603468,0.0027649770,-0.0082949309,0.0129032258,0.0181546359,0.0156470504,0.0629635726,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-03,000001.SZ,10.85,10.95,10.8,10.88,10.85,102869483,1119402076,0.5301,0.2765,baostock_adjustflag_3_unadjusted,trading,false,4.896711,0.471311,000300.SH,-0.0114417284,0.0040507776,-0.0442120896,-0.0156250000,-0.0064338235,0.0183823529,-0.0041832716,-0.0104846011,0.0625944425,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-04,000001.SZ,10.84,10.84,10.67,10.71,10.88,108971396,1167995855.73,0.5615,-1.5625,baostock_adjustflag_3_unadjusted,trading,false,4.8202,0.463947,000300.SH,0.0097916739,0.0221332841,-0.0166335309,0.0093370682,0.0168067227,0.0410830999,-0.0004546057,-0.0053265614,0.0577166308,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-05,000001.SZ,10.72,10.84,10.7,10.81,10.71,71264118,768553597.53,0.3672,0.9337,baostock_adjustflag_3_unadjusted,trading,false,4.865207,0.468278,000300.SH,0.0027426300,0.0085780209,-0.0363143677,0.0009250694,0.0120259019,0.0425531915,-0.0018175607,0.0034478810,0.0788675592,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-06,000001.SZ,10.78,10.84,10.77,10.82,10.81,47657680,514733549.73,0.2456,0.0925,baostock_adjustflag_3_unadjusted,trading,false,4.869707,0.468712,000300.SH,-0.0096522881,0.0018669915,-0.0471307746,-0.0055452865,0.0101663586,0.0277264325,0.0041070016,0.0082993671,0.0748572071,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-09,000001.SZ,10.79,10.82,10.74,10.76,10.82,83589238,900716851.39,0.4307,-0.5545,baostock_adjustflag_3_unadjusted,trading,false,4.842703,0.466112,000300.SH,0.0128483755,0.0121556810,-0.0378811832,0.0046468401,0.0148698885,0.0250929368,-0.0082015353,0.0027142074,0.0629741200,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-10,000001.SZ,10.77,10.81,10.73,10.81,10.76,79011168,850573535.93,0.4072,0.4647,baostock_adjustflag_3_unadjusted,trading,false,4.865207,0.468278,000300.SH,0.0063617649,-0.0079826623,-0.0169421028,0.0074005550,0.0203515264,0.0379278446,0.0010387901,0.0283341886,0.0548699474,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-11,000001.SZ,10.79,10.9,10.77,10.89,10.81,72053464,781041008.86,0.3713,0.7401,baostock_adjustflag_3_unadjusted,trading,false,4.901212,0.471744,000300.SH,-0.0035999181,-0.0098126348,-0.0293915019,0.0045913682,0.0064279155,0.0192837466,0.0081912863,0.0162405503,0.0486752484,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-12,000001.SZ,10.87,10.96,10.85,10.94,10.89,75490558,824171953.5,0.389,0.4591,baostock_adjustflag_3_unadjusted,trading,false,4.923715,0.47391,000300.SH,-0.0039295710,-0.0222523014,-0.0108787085,-0.0009140768,-0.0054844607,0.0137111517,0.0030154942,0.0167678407,0.0245898603,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-13,000001.SZ,10.93,11,10.87,10.93,10.94,84193915,920839355.51,0.4339,-0.0914,baostock_adjustflag_3_unadjusted,trading,false,4.919214,0.473477,000300.SH,0.0005181040,-0.0218717151,-0.0049228338,-0.0009149131,-0.0146386093,0.0128087832,-0.0014330171,0.0072331058,0.0177316169,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-16,000001.SZ,10.93,10.97,10.88,10.92,10.93,71560301,782089440.63,0.3688,-0.0915,baostock_adjustflag_3_unadjusted,trading,false,4.914714,0.473044,000300.SH,-0.0073037500,-0.0542778106,0.0063628864,0.0100732601,-0.0430402930,0.0228937729,0.0173770101,0.0112375176,0.0165308865,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-17,000001.SZ,10.91,11.07,10.9,11.03,10.92,107665681,1187565491.59,0.5548,1.0073,baostock_adjustflag_3_unadjusted,trading,false,4.964221,0.477809,000300.SH,0.0045053313,-0.0350876406,0.0103089653,-0.0063463282,-0.0135992747,0.0163191296,-0.0108516595,0.0214883659,0.0060101643,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-18,000001.SZ,11.04,11.04,10.91,10.96,11.03,79107940,867711250.46,0.4077,-0.6346,baostock_adjustflag_3_unadjusted,trading,false,4.932716,0.474776,000300.SH,-0.0161176347,-0.0259463666,0.0168032878,-0.0072992701,-0.0018248175,0.0118613139,0.0088183646,0.0241215490,-0.0049419739,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-19,000001.SZ,10.92,10.97,10.86,10.88,10.96,62421195,681086518.72,0.3217,-0.7299,baostock_adjustflag_3_unadjusted,trading,false,4.896711,0.471311,000300.SH,-0.0035418526,-0.0230658975,0.0317286784,-0.0101102941,0.0055147059,0.0119485294,-0.0065684415,0.0285806034,-0.0197801489,true,true,true,baostock,1,akshare,checked_close_diff_within_tolerance,canonical_approved_universe_below_50,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
