trade_date,board_id,board_name,board_type,classification_system,open,high,low,close,volume,amount,turnover,constituent_count,positive_constituent_share,negative_constituent_share,trailing_return_5d,trailing_return_20d,trailing_volatility_20d,source_id,source_provider,provider_timestamp,pit_available_date,no_lookahead_status,data_status,non_actionable_disclaimer
2026-04-24,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.1211520000,50,0.4400000000,0.5400000000,0.0225867205,0.0291029287,0.0106586964,market_turnover_proxy,baostock,2026-04-24,2026-04-24,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-27,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5400000000,0.4400000000,0.0271566426,0.0300289236,0.0106666724,market_breadth_proxy,baostock,2026-04-27,2026-04-27,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-27,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5400000000,0.4400000000,0.0271566426,0.0300289236,0.0106666724,industry_indices,baostock,2026-04-27,2026-04-27,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-27,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.0205860000,50,0.5400000000,0.4400000000,0.0271566426,0.0300289236,0.0106666724,market_turnover_proxy,baostock,2026-04-27,2026-04-27,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-28,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5400000000,0.4400000000,0.0238963687,0.0281435766,0.0104134021,market_breadth_proxy,baostock,2026-04-28,2026-04-28,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-28,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5400000000,0.4400000000,0.0238963687,0.0281435766,0.0104134021,industry_indices,baostock,2026-04-28,2026-04-28,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-28,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.8822160000,50,0.5400000000,0.4400000000,0.0238963687,0.0281435766,0.0104134021,market_turnover_proxy,baostock,2026-04-28,2026-04-28,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-29,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.7800000000,0.2000000000,0.0294136381,0.0070491383,0.0100043995,market_breadth_proxy,baostock,2026-04-29,2026-04-29,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-29,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.7800000000,0.2000000000,0.0294136381,0.0070491383,0.0100043995,industry_indices,baostock,2026-04-29,2026-04-29,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-29,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.1740080000,50,0.7800000000,0.2000000000,0.0294136381,0.0070491383,0.0100043995,market_turnover_proxy,baostock,2026-04-29,2026-04-29,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-30,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3600000000,0.5800000000,0.0292761837,0.0223102461,0.0097976172,market_breadth_proxy,baostock,2026-04-30,2026-04-30,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-30,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3600000000,0.5800000000,0.0292761837,0.0223102461,0.0097976172,industry_indices,baostock,2026-04-30,2026-04-30,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-04-30,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.0748000000,50,0.3600000000,0.5800000000,0.0292761837,0.0223102461,0.0097976172,market_turnover_proxy,baostock,2026-04-30,2026-04-30,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-06,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6000000000,0.4000000000,0.0248608126,0.0126542384,0.0093453397,market_breadth_proxy,baostock,2026-05-06,2026-05-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-06,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6000000000,0.4000000000,0.0248608126,0.0126542384,0.0093453397,industry_indices,baostock,2026-05-06,2026-05-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-06,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.3713100000,50,0.6000000000,0.4000000000,0.0248608126,0.0126542384,0.0093453397,market_turnover_proxy,baostock,2026-05-06,2026-05-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-07,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5200000000,0.4400000000,0.0028746601,0.0008643182,0.0095833777,market_breadth_proxy,baostock,2026-05-07,2026-05-07,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-07,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5200000000,0.4400000000,0.0028746601,0.0008643182,0.0095833777,industry_indices,baostock,2026-05-07,2026-05-07,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-07,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.1680060000,50,0.5200000000,0.4400000000,0.0028746601,0.0008643182,0.0095833777,market_turnover_proxy,baostock,2026-05-07,2026-05-07,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-08,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3200000000,0.6800000000,-0.0025286786,-0.0112876213,0.0072279843,market_breadth_proxy,baostock,2026-05-08,2026-05-08,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-08,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3200000000,0.6800000000,-0.0025286786,-0.0112876213,0.0072279843,industry_indices,baostock,2026-05-08,2026-05-08,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-08,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.8827580000,50,0.3200000000,0.6800000000,-0.0025286786,-0.0112876213,0.0072279843,market_turnover_proxy,baostock,2026-05-08,2026-05-08,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-11,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8000000000,0.1800000000,-0.0238927310,-0.0481035259,0.0069311949,market_breadth_proxy,baostock,2026-05-11,2026-05-11,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-11,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8000000000,0.1800000000,-0.0238927310,-0.0481035259,0.0069311949,industry_indices,baostock,2026-05-11,2026-05-11,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-11,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.4998540000,50,0.8000000000,0.1800000000,-0.0238927310,-0.0481035259,0.0069311949,market_turnover_proxy,baostock,2026-05-11,2026-05-11,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-12,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2800000000,0.7000000000,-0.0192324991,-0.0295542695,0.0065874313,market_breadth_proxy,baostock,2026-05-12,2026-05-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-12,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2800000000,0.7000000000,-0.0192324991,-0.0295542695,0.0065874313,industry_indices,baostock,2026-05-12,2026-05-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-12,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.0793900000,50,0.2800000000,0.7000000000,-0.0192324991,-0.0295542695,0.0065874313,market_turnover_proxy,baostock,2026-05-12,2026-05-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-13,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4200000000,0.5800000000,-0.0295381366,-0.0499662718,0.0079658733,market_breadth_proxy,baostock,2026-05-13,2026-05-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-13,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4200000000,0.5800000000,-0.0295381366,-0.0499662718,0.0079658733,industry_indices,baostock,2026-05-13,2026-05-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-13,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.0253260000,50,0.4200000000,0.5800000000,-0.0295381366,-0.0499662718,0.0079658733,market_turnover_proxy,baostock,2026-05-13,2026-05-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-14,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1600000000,0.8400000000,-0.0267569238,-0.0391049146,0.0082405965,market_breadth_proxy,baostock,2026-05-14,2026-05-14,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-14,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1600000000,0.8400000000,-0.0267569238,-0.0391049146,0.0082405965,industry_indices,baostock,2026-05-14,2026-05-14,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-14,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.0238980000,50,0.1600000000,0.8400000000,-0.0267569238,-0.0391049146,0.0082405965,market_turnover_proxy,baostock,2026-05-14,2026-05-14,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-15,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2000000000,0.7800000000,-0.0029831924,-0.0169298345,0.0083117538,market_breadth_proxy,baostock,2026-05-15,2026-05-15,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-15,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2000000000,0.7800000000,-0.0029831924,-0.0169298345,0.0083117538,industry_indices,baostock,2026-05-15,2026-05-15,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-15,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.9969760000,50,0.2000000000,0.7800000000,-0.0029831924,-0.0169298345,0.0083117538,market_turnover_proxy,baostock,2026-05-15,2026-05-15,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-18,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2800000000,0.7200000000,0.0182214272,0.0120386086,0.0080539664,market_breadth_proxy,baostock,2026-05-18,2026-05-18,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-18,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2800000000,0.7200000000,0.0182214272,0.0120386086,0.0080539664,industry_indices,baostock,2026-05-18,2026-05-18,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-18,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.7337020000,50,0.2800000000,0.7200000000,0.0182214272,0.0120386086,0.0080539664,market_turnover_proxy,baostock,2026-05-18,2026-05-18,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-19,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5200000000,0.4600000000,0.0195690059,0.0064598711,0.0080361495,market_breadth_proxy,baostock,2026-05-19,2026-05-19,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-19,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5200000000,0.4600000000,0.0195690059,0.0064598711,0.0080361495,industry_indices,baostock,2026-05-19,2026-05-19,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-19,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.6506640000,50,0.5200000000,0.4600000000,0.0195690059,0.0064598711,0.0080361495,market_turnover_proxy,baostock,2026-05-19,2026-05-19,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-20,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3600000000,0.6200000000,0.0118480632,0.0166339085,0.0086055191,market_breadth_proxy,baostock,2026-05-20,2026-05-20,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-20,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3600000000,0.6200000000,0.0118480632,0.0166339085,0.0086055191,industry_indices,baostock,2026-05-20,2026-05-20,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-20,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.6510000000,50,0.3600000000,0.6200000000,0.0118480632,0.0166339085,0.0086055191,market_turnover_proxy,baostock,2026-05-20,2026-05-20,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-21,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2600000000,0.6600000000,0.0274122987,0.0331377307,0.0090328354,market_breadth_proxy,baostock,2026-05-21,2026-05-21,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-21,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2600000000,0.6600000000,0.0274122987,0.0331377307,0.0090328354,industry_indices,baostock,2026-05-21,2026-05-21,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-05-21,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,2.4550380000,50,0.2600000000,0.6600000000,0.0274122987,0.0331377307,0.0090328354,market_turnover_proxy,baostock,2026-05-21,2026-05-21,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
